gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,total_error,new_factors_error
9,-0.05411280953931637,0.0061221577080581725,-0.21023818415558365,-0.010697024880220972,0.03443922613751365,-0.5018247238474112,1.2076460565185384e-05,-0.018352513297009345,-0.005306785618474129,-0.008647954482329502,0.015964056611053597,0.0759916573987357,425.65731635110643,425.65731635110643
10,-0.05388366639609428,0.00754897452611507,-0.23483636139686404,-0.010657942959345603,0.03644736596341901,-0.4661478554732286,0.001968842140816617,-0.01743944222350801,-0.0062785606158931315,-0.008649548494237701,0.015956310003557624,0.07598670526051222,510.7529518500532,65.30383335102825
11,-0.052900818723715645,0.011830460502717145,-0.25780979294800593,-0.012826852103815074,0.06421425125633384,-0.4300057806816824,0.003324880614632091,-0.016006910787672406,-0.0049732251372730345,-0.008645044644249908,0.01592248506475468,0.07598390027940742,263.25354265696177,22.635958272145047
12,-0.05211380224169779,0.016642288829878518,-0.2791496570181107,-0.010467467095616202,0.07584233706282227,-0.40292955182948215,0.0043993851134447575,-0.01473921967613586,-0.003990293152865456,-0.008642334222017344,0.015908048872648906,0.07599113597045902,284.54236396336375,23.91111932819034
13,-0.05199174825064082,0.020378662993185533,-0.29845447502149336,-0.02259386345400616,0.07541200076238666,-0.34966002572618465,0.004805557766366132,-0.013227391185050843,-0.00408091140534849,-0.008645490514900673,0.01589764144868127,0.07597827918029355,291.26943451098225,21.823073351215324
14,-0.052309836239970736,0.023354599346748314,-0.3125504468546603,-0.027055650878762598,0.07012331554604036,-0.25796368340548326,0.003484544406022868,-0.012790954312142168,-0.003924649852999034,-0.008646633728495634,0.015894477942715826,0.07597409318523658,242.41092080011745,13.879176353169107
15,-0.054292058736049545,0.024315579758069684,-0.321391344017314,-0.041854611849213116,0.048873722249916866,-0.11751780635611139,0.002479331325607532,-0.012471020087380371,-0.0036786612791062235,-0.008650851927867676,0.015916590385449132,0.07596096636181665,238.95956466626924,10.597321130463238
16,-0.05471934797215981,0.02578769052955613,-0.3230177976522526,-0.052357692837785866,0.040674748306603586,0.05639811825626518,0.002167624738576546,-0.011622050835604652,-0.0036353372016307145,-0.008647697825169092,0.015923674920861195,0.07597055221533121,1078.9770404240153,8.721545057194213
17,-0.05504438686114409,0.026724728444787852,-0.3156698759075179,-0.053613480267641025,0.024923729483376126,0.2390423322448118,0.0016854036087717169,-0.010373234370690078,-0.003441742002155861,-0.00864096242434636,0.01592803840237715,0.07598448627169117,266.9867840498625,7.891115213375398
18,-0.05907017665960415,0.02809144085254479,-0.29910332731664113,-0.0670840395097963,0.006066190619300468,0.3906497354099431,0.0015722761079049034,-0.009175694728375476,-0.0018244969287528417,-0.008649303637193344,0.015939760904371617,0.07597365799768241,268.67066166390146,8.839107173625157
19,-0.05932787895682353,0.024375628335458022,-0.27413115952179085,-0.07711751999272526,-0.01612596374381624,0.5170413864007235,-0.001386112750364727,-0.006596260411252309,-0.0021844752847217275,-0.008644766437998892,0.015950501547356402,0.07598011792927471,324.9900105290007,13.604075911959246
20,-0.06058440120359543,0.020541193810732113,-0.24251753334762768,-0.08043045632008931,-0.045842010573742736,0.6260175317735934,-0.004154469802110048,-0.00519692760486092,-0.0014136390150786028,-0.008636785938523451,0.015968857492112076,0.07599537511357235,414.96876404279436,10.526899534812355
21,-0.04954565465816433,0.012141337454245876,-0.18741222907058996,0.019937316516476677,-0.07062989612702772,0.7150572595886484,-0.016358755399438596,-0.0013055501355952138,0.0025416498133165864,-0.008573692105220515,0.016043559524681325,0.07607512177109763,13229.939561940511,11793.58862036788
22,-0.043960013292816486,0.005594348992326444,-0.14268809072222874,0.02203623474524067,-0.0835104991619772,0.7687263941386147,-0.021797279456187795,-0.0005787742399425363,0.0025682545176152665,-0.00857274327889744,0.01606286513424955,0.07604855402234871,2937.4133739282124,177.42244052451295
23,-0.03218885890893787,0.001118941886049993,-0.10436265062763092,0.03864752186691983,-0.08793945098514845,0.7665719686882565,-0.025032310251467217,0.0029977234189658805,0.007314681709925334,-0.008532445722141329,0.01608770899014147,0.07602930699540415,3294.1925729587465,68.88521527269761
24,-0.03003448562869043,-0.003055249744763537,-0.06808456364716252,0.04671027514399212,-0.07601723369569167,0.733962581838557,-0.024573221543373623,0.0030045355962564023,0.007321570024316536,-0.008527707809025143,0.016087334489902422,0.07602182360830143,3236.7137811792554,39.18466467414867
25,-0.03003891130374817,-0.0043845690331097975,-0.029282574028970353,0.050569941045277046,-0.06496152679119033,0.6833550995196098,-0.026218028068735074,0.0043644519444866175,0.00786337181022842,-0.008528284353023757,0.01609532255986927,0.07601555585962684,3437.413236544641,56.534286294829975
26,-0.029365674146678296,-0.010520701176634471,0.006075673508683347,0.03502283163590522,-0.0676334880536599,0.6474240199629051,-0.026647110401535806,0.0031560727225491804,0.008378265458922509,-0.008528921845667774,0.016104264074113982,0.07600431024351503,3672.4213141151727,139.65742251275952
27,-0.030595793952325447,-0.011702088642576394,0.039499985071616575,0.02643849655184951,-0.06538951390037215,0.5959098528377638,-0.027117213947571422,0.0034360583350790284,0.008986575290165045,-0.008530928762736239,0.01611137835987507,0.0760055036093292,3776.7795822729368,81.9254585173464
28,-0.030333755182409845,-0.015190081231892392,0.06894310549197505,0.01510574978594269,-0.047859922688412604,0.539223782840794,-0.02727495314692506,0.004724443956067066,0.00925295399421664,-0.008524132413130233,0.01611613531196919,0.07600832016180815,5473.5008158398105,17.591983257353274
29,-0.03174672795373919,-0.016085064475648947,0.09659974333332227,0.011700458282618753,-0.034741592472137026,0.47143100222553375,-0.027854834597025126,0.0053396453194752835,0.010148986880792618,-0.008522303315549108,0.016126018798620512,0.07601257978948851,3931.347774504784,50.226702697020585
30,-0.033858896121314444,-0.0179361921497179,0.11901820310628713,0.007076048114370881,-0.008661523750662866,0.3927146370114255,-0.027288248815221905,0.0048473922956650435,0.010828307017239925,-0.00852028247780102,0.016129041665761387,0.07600522570504466,3908.9960474796576,25.636341966452907
31,-0.03600644928984648,-0.018849203269482435,0.1336755093055613,0.01393541063256512,0.013373794214321794,0.2467794220272046,-0.026304191932694104,0.005117608990635013,0.01062471612125065,-0.008520819416613356,0.016125333763967124,0.07600978669847865,7551.032349190719,34.02561995051033
32,-0.0367974471453184,-0.01811295193181832,0.14379382079156022,0.00859388234712723,0.015975219105301027,0.08094385592080569,-0.026562281761598305,0.005209633360152028,0.012081576420578508,-0.008518266326745806,0.016126832419748265,0.07601161631244308,3928.6361724419926,38.88197732243511
33,-0.0366672190606904,-0.02036434374251607,0.1396184337254035,0.008715552021317385,0.01843060203136307,-0.11164813166421819,-0.023878192284158044,0.005814402452939365,0.011084392761237405,-0.00851321830024587,0.016114838655823426,0.07600995830236715,3934.70143629791,23.219832732133767
34,-0.037529237251920027,-0.01788090896859214,0.1296021871727105,0.011784776389960975,0.015874351975022957,-0.2944905974504057,-0.022359266862372325,0.00607315238488029,0.011151145528078466,-0.008509460069498511,0.016108985213485916,0.07601126558564023,4003.4607113490365,16.803603947678596
35,-0.03823637034748784,-0.017137483289020632,0.10972208101888685,0.011885923051859149,0.01119955989606224,-0.4426348287976819,-0.020901324553736153,0.005535749264644195,0.011199360370735715,-0.008507115453503494,0.01609962123010669,0.07601122928685149,4011.528322364166,13.512627323084855
36,-0.03962230242886602,-0.018164043153505,0.08588517389084163,0.018150161325675342,-0.001533639641070443,-0.5637173963135166,-0.02104304083565453,0.004769880573293523,0.011797863006478601,-0.008504013296213137,0.016096957340747932,0.07601631422037657,4032.288671002258,10.277089837774437
37,-0.041208746669087,-0.018211184495090234,0.05915518006575252,0.010387325255414276,-0.0069370223362215,-0.6236734004998883,-0.021509884473443888,0.004271802958461431,0.011892133154311658,-0.008500474913249692,0.016100020138248097,0.07601844889283649,4106.990674662645,8.611610030870688
38,-0.0450617829264726,-0.0190120772493019,0.027918488208364595,-0.02076460893200583,0.004565521620400533,-0.656564615428486,-0.02045936410060495,0.0027735251462638433,0.01829773016961151,-0.00850150565261455,0.016096614620241406,0.07601932881327561,3997.290487979877,57.07497196790968
39,-0.04745524286980764,-0.015478868192512638,0.00111208584002692,-0.0259471462561168,0.01844763821536909,-0.6691907247340019,-0.022412344216247135,0.0018916775333687,0.022370490399360076,-0.008490101472449236,0.0161094918077852,0.07602991999987065,4034.631388340323,78.21826811856435
40,-0.04834450125629169,-0.01988331416968438,-0.03204670415684532,-0.020471458868090354,0.014113294814530521,-0.6756060368749555,-0.023799496922368806,0.0019032417297375924,0.017985191916205543,-0.00848774190451004,0.016116677819766563,0.07604062495591399,4259.474797233141,62.19886350470153
41,-0.049201337518785304,-0.015179732427771576,-0.062015460701596414,-0.009193528632353854,0.044064521777594026,-0.6775193718544193,-0.024926277155609154,0.001243955253040991,0.02099042395695194,-0.008473763687859102,0.016124838088927878,0.07606848795960391,4361.689768074807,207.358494479433
