gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,new_factors_error
9,-0.05931425544173244,0.0005235555530188915,-0.17636065132656661,-0.002756955211262728,0.02759745829426804,-0.5492108479454406,0.04860502151895832,-0.051700503616243,-0.019700632797326135,-0.008077934570619416,0.014362549259300424,0.07648441150946637,251.48997756289407
10,-0.056429184222681394,0.002807727842243842,-0.22792519974160255,-0.009135448777884077,0.033154467839255734,-0.48314929436392895,0.03669836811533658,-0.0414144937161442,-0.02164082551170534,-0.008126427484306772,0.014133150375778131,0.0762395478782196,155.7034992911724
11,-0.056302572555797056,0.004364920267727819,-0.24793241909658995,-0.01208297987794338,0.04821549955713882,-0.4366307927041169,0.01687454182129586,-0.023733613716125597,-0.019849966266750278,-0.008618983179052136,0.013810502265077355,0.07607624151444568,55.39007473899164
12,-0.05708391121179963,0.0060660406725947455,-0.2625964183120095,-0.003904785326202243,0.05089981834287286,-0.39349949143777063,-0.003693334378091776,0.001790560864859507,-0.01428817581935403,-0.008640889952751625,0.013737747573123226,0.07641866477752014,72.02373115009232
13,-0.057427536425796656,0.0072795338645112485,-0.27502732672702335,0.0017715589150114983,0.041804109771328625,-0.3253324215583161,-0.01927869369188895,0.024295805962810238,-0.007889670557260524,-0.00827497874920673,0.01425330378596854,0.07698973880248945,190.13865465118502
14,-0.05761218647188924,0.008976101334394863,-0.2829584986628923,0.006295263240434231,0.033293939891291424,-0.21956860413516752,-0.03683826460661044,0.03942871894808532,-0.005685825816131284,-0.008052611546504097,0.014110704346364827,0.077094136512466,318.5938153861992
15,-0.05818907951006673,0.00994234091777133,-0.2858901947795548,0.006814793491433684,0.016885203396062774,-0.06942750352228563,-0.04765565410790923,0.05202724350208844,-0.008006182587069581,-0.00801078332616851,0.0140407887953951,0.0772261902121193,204.51221593105132
16,-0.06094285492778661,0.009793419058769308,-0.27720885632447384,0.006762821787120882,0.005260371728264837,0.11621730121824392,-0.05362206079827572,0.0668090632679248,-0.007098933971052177,-0.007848303902747005,0.01472791349007964,0.07772146650650734,87.11867284496995
17,-0.06056462603935387,0.009785207306354913,-0.2669191849356788,-0.0008460447195762374,-0.014218510732521011,0.30563526661182006,-0.05556073838075739,0.0639999160777038,-0.004145887409640556,-0.00804050801442134,0.015016144168780554,0.07776567535102513,39.90699999704497
18,-0.06132705480479237,0.008590191781963423,-0.24623196888834895,0.00047113675213113475,-0.033154188959961174,0.46096577468343264,-0.057406661870151546,0.0691853954554672,-0.002898204147448672,-0.00846797469874312,0.01529372860374607,0.07781086100965756,55.97061505198053
19,-0.062486870098766086,0.006611695780850991,-0.21820674905520931,-0.007158263977064161,-0.04956851488921761,0.5854918126966284,-0.05801427536760068,0.07319554548933482,-0.00388570439400837,-0.008816698424156002,0.015771649483271737,0.07767036011994324,59.30490642960469
