gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,total_error,new_factors_error
9,-0.05447367716113439,0.006083935404430632,-0.21056599429268932,-0.013253980250469664,0.03449496925986199,-0.5036195616209116,0.0006892120362198866,-0.01896485550586315,-0.005656452275556639,-0.008654149928368984,0.015961633781763896,0.0759742146747907,356.9101163211914,356.9101163211914
10,-0.054228746016490255,0.007532356119851409,-0.23539697558136377,-0.013075969903303893,0.036385274940914376,-0.46862541467430613,0.002921142518139672,-0.017963012667676078,-0.006662721807401244,-0.008656071714181689,0.015955675212350102,0.0759684005105779,418.75832150429613,62.12446470581039
11,-0.053492993751751726,0.009611144084941107,-0.25865117452899966,-0.014646296770677029,0.05340065270395153,-0.4335813874788737,0.004174377683973617,-0.01655264026251638,-0.00697802693915557,-0.008654038676759733,0.01595189983391851,0.07596876979961083,509.71667939722494,80.76698268071684
12,-0.05229503634568707,0.012110232424726865,-0.2800174575568845,-0.009378501469848099,0.05680241371962555,-0.4048119673327475,0.0041597289200857365,-0.014831145702865454,-0.006842287468430525,-0.008649853558174509,0.015952998744437088,0.07597690437132643,618.1948528526178,106.72402581398367
13,-0.05123503408086762,0.014346818242352354,-0.2981879273436609,-0.010662301980382998,0.050866516280221485,-0.3461024243109967,0.002507803435026804,-0.012911345344950977,-0.006190098662459035,-0.00864487530780701,0.015957589543421802,0.07598111312999249,740.94631621546,139.86494341663467
14,-0.050291747353014817,0.016683373271701617,-0.3112641456151619,-0.007383846186621759,0.04411965208626516,-0.2492138504813444,-0.0006482537484378634,-0.0112252593095525,-0.00527857406294413,-0.00864164907043822,0.015954190934632573,0.07599019033628318,845.9992683788189,149.86386597745746
15,-0.04953138736207419,0.018026100671939996,-0.3169861284837173,-0.007690357145710862,0.028725340495768643,-0.09985312460243141,-0.00507387340651929,-0.009135732094375695,-0.004122179554282852,-0.008638226362646464,0.0159579193588215,0.07599811302858364,938.9554208717853,158.11688746883618
16,-0.04907748475333006,0.018523628266977468,-0.3114218480497553,-0.011480412004743692,0.019068149071279662,0.09095256866787936,-0.011306660162152302,-0.006744957750022155,-0.0025647070089669603,-0.008633500383334193,0.015966122369327353,0.07601267314461294,1026.2145740552887,148.1403533567484
17,-0.048266039122935374,0.01822131721649381,-0.294460872978365,-0.002524010960969582,0.0005652686373860834,0.2913714725481184,-0.017898555914586355,-0.004119446819747486,-0.0006122359059386739,-0.008618601550352501,0.015978840724443607,0.07603743500753121,1132.684675963116,101.34854534276816
18,-0.04754726007592212,0.016733869507238618,-0.2684203584822011,0.008129529903276995,-0.019094313103859728,0.45652824272731635,-0.023679163190225325,-0.0012986160757608783,0.0006130348371401792,-0.008611972083519862,0.015991699524079823,0.07605041051814339,1330.823944851343,62.43017603628946
19,-0.04662733618851582,0.01438703630981062,-0.23776025623910646,0.006817821171553358,-0.03881849645965678,0.5867859022928766,-0.026922382320483045,0.0002703585324074155,0.001445243564240209,-0.00860534944955484,0.01600993250216358,0.07605631202797428,1536.2193068353656,33.80822030761348
20,-0.046057025321938075,0.011313658924070448,-0.20350563356344226,0.00583942059564424,-0.06573380552004311,0.6949043505452004,-0.02865024326264874,-0.0005209951425315311,0.0021297038995656496,-0.00859872791157192,0.01603204226345276,0.07605752755652354,1683.807357328235,29.724390958126097
21,-0.045534578201376984,0.007021047121600127,-0.16628558031095506,0.015527304780754115,-0.07074156839704503,0.7593358328102655,-0.028962406525241218,-0.0006024697161072582,0.0029142727602645903,-0.008592992051852244,0.016055389993791688,0.07605221987697436,2057.774144996957,313.4608762211744
22,-0.04576596340365089,0.0032606411820070066,-0.1265979904016129,0.01485019136744493,-0.07992898882309564,0.7986849166813741,-0.028946201840637984,-0.00030248409837673666,0.003769713645732538,-0.008594956266722058,0.016071771233318547,0.07604012628728506,2292.1475445938663,192.26812981605542
23,-0.046006005813936726,-0.00014172667625643318,-0.08685485718162303,0.034555708175608255,-0.07289215951386611,0.7897067460306093,-0.029204059537398634,-0.0017919982575658009,0.00400188719827601,-0.008593318078526358,0.016083677392335526,0.07603552715829305,2400.0442558224945,131.60528747921552
24,-0.04555076997582742,-0.0036947188301516996,-0.048032234312635265,0.03811250204611185,-0.0632154961131909,0.7600125313398447,-0.029269552133109528,-0.0008305150174339422,0.004197688879075571,-0.008589286462917723,0.016092903492882345,0.07602719946086535,2508.4683770035062,96.19480448807019
25,-0.04517308684214068,-0.006675363463747885,-0.011383456442347948,0.04291500381191427,-0.05898469185044951,0.7043372487766862,-0.029215911194748548,-0.0021735884484550077,0.005010363239100799,-0.008588512658933428,0.01610185786814967,0.07602010966718402,2589.4389379542326,82.17974013589199
26,-0.04517516657073542,-0.009702968506119965,0.022985768130982454,0.020872969027350245,-0.05772788561063006,0.6684970043954886,-0.029301980468032642,-0.002080372613423552,0.005270566487250315,-0.00859282223640351,0.016111942864995604,0.07600229022529072,2705.824934488649,192.04500159562605
27,-0.045803633056846135,-0.012333497787874306,0.05501555079876292,0.012491964535764417,-0.06090568044357547,0.6136738702083341,-0.028856065374182168,-0.0016307347930949229,0.005921803101792301,-0.008594406366764748,0.016121460448016368,0.0759973709313607,2883.0380994157954,169.7466804595489
28,-0.04670931006030136,-0.014760252121712674,0.08423383282445544,-0.0043980042506521055,-0.043272628227511226,0.5556053973953385,-0.028396014313278366,-0.0011564074590300342,0.006308325198720368,-0.008594909718745793,0.01612875859198023,0.07599095594845585,3075.7721603083855,180.37664818101737
29,-0.048003808516693336,-0.016349018570887806,0.10999725743547122,-0.007890116775925911,-0.034052096039803824,0.48294325147066863,-0.02770493004644304,-0.0010065381777751498,0.0068494841674074085,-0.008595413274629607,0.016138365112389034,0.07598820058856134,3307.5226820333996,235.00042698810566
30,-0.049120311189216996,-0.017193560230308828,0.13169744151949195,-0.0099739321821521,-0.008138301807618287,0.40112692854141874,-0.026576457971306488,1.8220435306579518e-05,0.006916837361920988,-0.008590450145130487,0.016141044856103043,0.07598099532583773,3551.5605145641416,235.38560856815553
