gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,total_error,new_factors_error
9,-0.05447367716113439,0.006083935404430632,-0.21056599429268932,-0.013253980250469664,0.03449496925986199,-0.5036195616209116,0.0006892120362198866,-0.01896485550586315,-0.005656452275556639,-0.008654149928368984,0.015961633781763896,0.0759742146747907,356.9101163211914,356.9101163211914
10,-0.054228746016490255,0.007532356119851409,-0.23539697558136377,-0.013075969903303893,0.036385274940914376,-0.46862541467430613,0.002921142518139672,-0.017963012667676078,-0.006662721807401244,-0.008656071714181689,0.015955675212350102,0.0759684005105779,418.75832150429613,62.12446470581039
11,-0.05741316435874677,0.005136801776612139,-0.20395999014255778,0.0059747632093903776,0.03525353510914975,-0.23895583795056435,-0.07163200011266767,-0.006737498568506783,0.011604459075970203,-0.008646589179418754,0.01601093843021598,0.07600839227064214,2395.0140334212233,1004.0150578888773
12,-0.05313741633070411,0.008751723042658983,-0.23223902538853022,0.013759619281589273,0.04561489117627051,-0.25591507485965626,-0.05280538871113499,-0.008278826913980302,0.007104071849175042,-0.008638265329215727,0.015993165063254242,0.07601303556115269,1857.9342518038563,271.5296932656676
13,-0.050406119323078674,0.011320982557471658,-0.2541027442514566,0.011681587501868039,0.04314659721445205,-0.23682628402352301,-0.03893032516336934,-0.008988602029979594,0.0025853535053781164,-0.008631421837275288,0.01598388801576382,0.07601240394517159,1825.933668631409,204.71556567574711
14,-0.04900561849522607,0.01312750477335166,-0.2699314578296614,0.008071703489214163,0.03503454312865583,-0.17344137128842485,-0.02939376824337472,-0.009594893908331553,-0.001051431684971849,-0.00862862948653015,0.015977810156661606,0.07601359396926437,1845.6587113753808,115.960822596692
15,-0.04842978237404867,0.014209603578507842,-0.27896904637169534,0.00019007534938705471,0.019258657666868215,-0.050683727118246306,-0.0237869048796866,-0.009898785285544612,-0.0034729185689140575,-0.008630647411337997,0.01597435018467094,0.07600554421636165,1900.976793430422,83.74151275118616
16,-0.048287676693606056,0.014787500107514583,-0.2791640921041008,-0.012571206101398379,0.010031939645186451,0.11571189481282937,-0.02091161633083396,-0.009892354549862765,-0.004850494784685468,-0.008633728748687853,0.01597594808070277,0.07600456303120227,1965.1208914589683,61.5456833963666
17,-0.047456466828990254,0.01543733120062548,-0.2796842276366277,-0.011426864246562576,-0.005699861954942007,0.2259229808500608,0.002928508583206719,-0.009436651330037503,-0.014841765900639695,-0.008626749240840658,0.01595536104177138,0.07601521282036552,2503.657767727461,423.8635611137797
18,-0.04844387140718577,0.01438492996584884,-0.2567740280274502,-0.011002816958360728,-0.024174772629927347,0.402073016019593,-0.006194500311873796,-0.007062374525339747,-0.011893716496777153,-0.008632770401171854,0.01596335759649311,0.07600756603137515,2461.6077070174647,89.22036574852912
19,-0.04887465558086705,0.01221706713038865,-0.2271158048496538,-0.01654633938458676,-0.04174034893815857,0.5398544881239353,-0.012040299631644748,-0.004757022083125286,-0.009995934381614816,-0.008630903382996062,0.0159826058562232,0.07601663975733576,2538.7171557821744,77.25556243544096
20,-0.04883633907065974,0.009339804319359102,-0.19337849570880386,-0.014611132767922948,-0.06598446884194092,0.652702715716705,-0.015693513932003456,-0.00453510589996913,-0.008711736294091344,-0.00862392246593077,0.016007286363854362,0.07602614599854611,2654.115451418597,63.3309814471126
21,-0.05015773596912565,0.0031933497045197132,-0.15145300343025286,0.015214203800548578,-0.05550742361432864,0.5349023903687903,0.034912731476071976,-0.0034787579111766062,-0.03651833751919589,-0.008622876042599214,0.015983126346793153,0.07604671780204993,7043.611838718929,2187.964022348271
22,-0.05026818769084207,0.000555380781073925,-0.11302426006380313,0.020330384602816786,-0.0604682018963877,0.5950309185827649,0.02648142162145413,-0.0022865356440274404,-0.03371011448923649,-0.008619967408873755,0.015997766209555606,0.07604585604236816,8656.49369169112,500.7520991800235
23,-0.0507371311432717,-0.0020478509258163363,-0.07646349580096201,0.040387466334315836,-0.0518057202159767,0.6010918341054002,0.020146735898002987,-0.0022751365333322547,-0.03127499339554003,-0.008619784559238912,0.01601882595430839,0.07603808337847288,9703.485117571676,282.51842907634114
24,-0.0505428354245359,-0.004577790709167057,-0.0423213596891496,0.04243835189215363,-0.04222502624475533,0.5844941011149859,0.01517456170335256,-0.001444664032711932,-0.029116616858716127,-0.008616902467923808,0.016039442788311906,0.07602739930473856,10336.532806885762,162.61322041652747
25,-0.05013166201927535,-0.006554394616538359,-0.011636690100233235,0.045258340839912176,-0.03815385631769032,0.539889455248698,0.011174852379953111,-0.002385165809612955,-0.026882278345005745,-0.008613837413991049,0.016053016305906574,0.07601940083819968,10596.008971171334,103.49353353842159
26,-0.05010228416812932,-0.00845395766619296,0.016497510994243954,0.02064368595795279,-0.035715297127554356,0.5144092770505447,0.007413687130136572,-0.003081344840965338,-0.025178959615360024,-0.008615810864154989,0.016066418475124297,0.07600385791157419,10647.6249561963,154.1483825819638
27,-0.050609315470400255,-0.010358400509945404,0.04215607479295112,0.011179982666613658,-0.04119488738888291,0.466785814485477,0.004992830368923359,-0.002886239294482227,-0.02399921413308586,-0.008618722778087335,0.01607860012104768,0.07599475126376794,10788.513878069223,183.77355955706741
28,-0.05150026094747706,-0.01202624530508746,0.06530156447504461,-0.007030741905999629,-0.0250381946858707,0.4156230203241894,0.0028486964251461804,-0.003052531441226921,-0.022835524266412978,-0.008618073262227651,0.016087286959045644,0.07599097274222483,10951.298149450196,212.26327514616602
29,-0.05274832878288874,-0.012972434189064911,0.0854093862701663,-0.010745703020479887,-0.017562435027272214,0.35012838450803935,0.000840273538605702,-0.0030941129202414377,-0.021861135224584306,-0.008618988205596805,0.01609530545371475,0.07598893527485645,11125.561196064284,220.8463341753636
30,-0.05388006315446224,-0.013422272797238155,0.10218019832214686,-0.013297479550339344,0.005524643682565198,0.2763932810299105,-0.0009320123824553489,-0.00208566956518104,-0.021335945581439763,-0.008613900632333006,0.016097693452040693,0.07598035217921818,11311.977432340651,246.09999377310353
