Round,gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,total_error,new_factors_error
9,0.006083935404430632,-0.21056599429268932,-0.013253980250469664,0.03449496925986199,-0.5036195616209116,0.0006892120362198866,-0.01896485550586315,-0.005656452275556639,-0.008654149928368984,0.015961633781763896,0.0759742146747907,356.9101163211914,356.9101163211914
10,-0.054228746016490255,0.007532356119851409,-0.23539697558136377,-0.013075969903303893,0.036385274940914376,-0.46862541467430613,0.002921142518139672,-0.017963012667676078,-0.006662721807401244,-0.008656071714181689,0.015955675212350102,0.0759684005105779,418.75832150429613,62.12446470581039
11,-0.053492993751751726,0.009611144084941107,-0.25865117452899966,-0.014646296770677029,0.05340065270395153,-0.4335813874788737,0.004174377683973617,-0.01655264026251638,-0.00697802693915557,-0.008654038676759733,0.01595189983391851,0.07596876979961083,509.71667939722494,80.76698268071684
12,-0.05229503634568707,0.012110232424726865,-0.2800174575568845,-0.009378501469848099,0.05680241371962555,-0.4048119673327475,0.0041597289200857365,-0.014831145702865454,-0.006842287468430525,-0.008649853558174509,0.015952998744437088,0.07597690437132643,618.1948528526178,106.72402581398367
13,-0.05123503408086762,0.014346818242352354,-0.2981879273436609,-0.010662301980382998,0.050866516280221485,-0.3461024243109967,0.002507803435026804,-0.012911345344950977,-0.006190098662459035,-0.00864487530780701,0.015957589543421802,0.07598111312999249,740.94631621546,139.86494341663467
14,-0.050291747353014817,0.016683373271701617,-0.3112641456151619,-0.007383846186621759,0.04411965208626516,-0.2492138504813444,-0.0006482537484378634,-0.0112252593095525,-0.00527857406294413,-0.00864164907043822,0.015954190934632573,0.07599019033628318,845.9992683788189,149.86386597745746
15,-0.04953138736207419,0.018026100671939996,-0.3169861284837173,-0.007690357145710862,0.028725340495768643,-0.09985312460243141,-0.00507387340651929,-0.009135732094375695,-0.004122179554282852,-0.008638226362646464,0.0159579193588215,0.07599811302858364,938.9554208717853,158.11688746883618
16,-0.04907748475333006,0.018523628266977468,-0.3114218480497553,-0.011480412004743692,0.019068149071279662,0.09095256866787936,-0.011306660162152302,-0.006744957750022155,-0.0025647070089669603,-0.008633500383334193,0.015966122369327353,0.07601267314461294,1026.2145740552887,148.1403533567484
17,-0.04832204854545182,0.018176279100160286,-0.29444828552935454,-0.002612982191224602,0.0007375574485199337,0.29143507407425595,-0.017974769367394082,-0.004198249461180838,-0.0007598779305455739,-0.008619287658031147,0.01597789378139124,0.07603777104162746,1134.6599463228597,100.59083551948504
18,-0.04763922019157462,0.01677465261790808,-0.2686114640739617,0.007944436440502387,-0.01915261543912343,0.45640526738361253,-0.023606240830999558,-0.0012987666291019375,0.0005961656727420301,-0.008612360390125315,0.015991517736373525,0.07604991621120862,1332.5571866563953,63.04450029903962
