gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,total_error,new_factors_error
9,-0.05447367716113439,0.006083935404430632,-0.21056599429268932,-0.013253980250469664,0.03449496925986199,-0.5036195616209116,0.0006892120362198866,-0.01896485550586315,-0.005656452275556639,-0.008654149928368984,0.015961633781763896,0.0759742146747907,356.9101163211914,356.9101163211914
10,-0.054228746016490255,0.007532356119851409,-0.23539697558136377,-0.013075969903303893,0.036385274940914376,-0.46862541467430613,0.002921142518139672,-0.017963012667676078,-0.006662721807401244,-0.008656071714181689,0.015955675212350102,0.0759684005105779,418.75832150429613,62.12446470581039
11,-0.053492993751751726,0.009611144084941107,-0.25865117452899966,-0.014646296770677029,0.05340065270395153,-0.4335813874788737,0.004174377683973617,-0.01655264026251638,-0.00697802693915557,-0.008654038676759733,0.01595189983391851,0.07596876979961083,509.71667939722494,80.76698268071684
12,-0.05229503634568707,0.012110232424726865,-0.2800174575568845,-0.009378501469848099,0.05680241371962555,-0.4048119673327475,0.0041597289200857365,-0.014831145702865454,-0.006842287468430525,-0.008649853558174509,0.015952998744437088,0.07597690437132643,618.1948528526178,106.72402581398367
13,-0.05123503408086762,0.014346818242352354,-0.2981879273436609,-0.010662301980382998,0.050866516280221485,-0.3461024243109967,0.002507803435026804,-0.012911345344950977,-0.006190098662459035,-0.00864487530780701,0.015957589543421802,0.07598111312999249,740.94631621546,139.86494341663467
14,-0.050291747353014817,0.016683373271701617,-0.3112641456151619,-0.007383846186621759,0.04411965208626516,-0.2492138504813444,-0.0006482537484378634,-0.0112252593095525,-0.00527857406294413,-0.00864164907043822,0.015954190934632573,0.07599019033628318,845.9992683788189,149.86386597745746
15,-0.04953138736207419,0.018026100671939996,-0.3169861284837173,-0.007690357145710862,0.028725340495768643,-0.09985312460243141,-0.00507387340651929,-0.009135732094375695,-0.004122179554282852,-0.008638226362646464,0.0159579193588215,0.07599811302858364,938.9554208717853,158.11688746883618
16,-0.04907748475333006,0.018523628266977468,-0.3114218480497553,-0.011480412004743692,0.019068149071279662,0.09095256866787936,-0.011306660162152302,-0.006744957750022155,-0.0025647070089669603,-0.008633500383334193,0.015966122369327353,0.07601267314461294,1026.2145740552887,148.1403533567484
17,-0.048266039122935374,0.01822131721649381,-0.294460872978365,-0.002524010960969582,0.0005652686373860834,0.2913714725481184,-0.017898555914586355,-0.004119446819747486,-0.0006122359059386739,-0.008618601550352501,0.015978840724443607,0.07603743500753121,1132.684675963116,101.34854534276816
18,-0.047549089666112605,0.0167296717665606,-0.26842562000994624,0.007699801924695578,-0.019327148187974996,0.45696720816020114,-0.023663342488334217,-0.0012970165416493298,0.0006195638528766981,-0.008612164467543095,0.01599249901623318,0.07605045406251021,1330.3856928181037,62.40259278278404
19,-0.046633342275409446,0.014384015230574088,-0.2377788133305861,0.0064761238161552236,-0.03898396895435533,0.5871476969221092,-0.026880069325801947,0.0002706189703352612,0.0014473759535590719,-0.008605590537167676,0.01601078306370182,0.07605639057691123,1534.3236635805808,33.75380072185508
20,-0.046061942934940286,0.011312989296696193,-0.2035285859183426,0.005602611598477054,-0.06583736453588561,0.695204852606748,-0.028589003270577375,-0.0005209652029669447,0.0021281455495976032,-0.00859899050983504,0.01603288928512338,0.07605763447087738,1680.7711618859184,29.70541900158705
21,-0.04553321118280045,0.007022568578287799,-0.16630600673992113,0.015427320522026618,-0.07080138431143788,0.7595717962108803,-0.028883194592537003,-0.0006007215071305737,0.00290888351789601,-0.008593249299081207,0.01605625093386538,0.07605234607241837,2052.223382956349,311.41887194527703
22,-0.04576202322886628,0.0032630017571368608,-0.12661457104921867,0.014812580225689586,-0.07996480713748501,0.7988827179327875,-0.02885776871817458,-0.0002997249908829366,0.00376121739129185,-0.008595214386646954,0.016072623010485464,0.07604023782181121,2285.8727367720253,192.07130248665857
23,-0.04600128131771404,-0.0001396595232365779,-0.08686619028171653,0.034546352075310365,-0.0729219293023234,0.7898829012997641,-0.029111619626123405,-0.001791300939558203,0.0039907217057990815,-0.008593582611325803,0.016084527167443224,0.07603561278379664,2393.5212733920966,131.63558644185255
24,-0.04554982043414049,-0.003690505182874179,-0.04803879855305694,0.037910559611244454,-0.06302108819936925,0.7600579175920777,-0.029178640216192847,-0.0008269408980502654,0.004187189886437948,-0.008589233187650293,0.016093884392599886,0.07602705768030707,2502.0041135607253,96.19312392504504
25,-0.04518182486505808,-0.006666555284188701,-0.011381634918418239,0.04253540466913441,-0.058723816798693526,0.704485843585989,-0.029139827383204423,-0.002177409004271757,0.0049940448784274415,-0.008587776918265651,0.016102553397220446,0.07602047948297999,2583.0650986537803,82.16464669628148
26,-0.045192455891429575,-0.009690650695703542,0.02299459127551752,0.020555622518697178,-0.05753060951844968,0.6686415483155747,-0.029231317332304118,-0.002073958903474298,0.005246712173836058,-0.008592084354839472,0.016112638298516186,0.07600268819770163,2699.6888691290737,192.01087050275157
27,-0.04582965807289366,-0.012319349549675855,0.05503668806158754,0.01214706526983501,-0.06079224338702072,0.6141135858351537,-0.02878296228162207,-0.0016262642841884689,0.005900589417490945,-0.008594191592757955,0.01612255015717222,0.07599930428711735,2876.9954695113893,169.73444457544537
28,-0.04674849764547875,-0.014746679525521621,0.08427071311961756,-0.005225471665922965,-0.043176196998170685,0.5561889801159823,-0.028314764220724105,-0.0011202328172075788,0.00626452717623188,-0.008594262333886977,0.016129650515017982,0.075992108827411,3069.9475742754535,180.3483083752898
29,-0.048057354799458774,-0.016334348648861845,0.11004685642660726,-0.008572039093490866,-0.03397495672776357,0.48343260655160036,-0.027605635891798715,-0.0009382917558218946,0.00679009554199967,-0.008594790131209831,0.01613930754264698,0.07598923952420773,3302.038751063253,234.9545988725721
30,-0.04917545093088563,-0.017177842830787042,0.13175035610961314,-0.010492500234439216,-0.00807376906641268,0.40151130944376995,-0.026457070069068153,0.00012511980475956566,0.006841258407465111,-0.008589820900663214,0.016141995969940374,0.07598204444091915,3546.5518801535127,235.44159037571126
