gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,new_factors_error
9,-0.05931425544173244,0.0005235555530188915,-0.17636065132656661,-0.002756955211262728,0.02759745829426804,-0.5492108479454406,0.04860502151895832,-0.051700503616243,-0.019700632797326135,-0.008077934570619416,0.014362549259300424,0.07648441150946637,251.48997756289407
10,-0.056453012780768946,0.002807529240943265,-0.22789624981309844,-0.009228872463649677,0.03331969200539543,-0.4835717902843194,0.03649956678783055,-0.041304030102959015,-0.021599772221343693,-0.00811471187072549,0.014129679045122972,0.07623755862958578,155.77424907279726
11,-0.05581103114950466,0.004565271185121157,-0.2482959993421924,-0.009170585048954988,0.05071855348701319,-0.4391190153561692,0.020992258315580957,-0.019230868019744725,-0.016888999800238044,-0.008244922522259347,0.013689132660604609,0.07597036755983211,22.195339209074557
12,-0.05648156897058748,0.006448543486238439,-0.2630290505748734,0.0005291441663098865,0.0550336631463351,-0.39673302607166566,0.0024911172400861326,0.007975403942051974,-0.00776124301618185,-0.008075376991905159,0.01367510659258735,0.07640174892257932,33.61456372825525
13,-0.057090414607475104,0.007126792030031326,-0.2750858990279078,0.007463693462183759,0.04293705475986715,-0.3273505117967945,-0.012592708206525222,0.030328184916270023,0.003265631683734704,-0.007431957447032238,0.014751885557319797,0.07722801139908904,151.09568858321336
14,-0.05616893587921863,0.009184366175715452,-0.2860283884106832,0.007803140625554974,0.034142120890945656,-0.2248157953122497,-0.02752717129628171,0.032617423474221044,0.007876793780506378,-0.007268034437866287,0.014613848134114324,0.07724837811041778,236.023244884141
15,-0.05744369366653916,0.010032507903126191,-0.28778640087771695,0.00956852433721872,0.017076869433973334,-0.07242663364945791,-0.04032614415236584,0.04790622451129002,0.009475805855996295,-0.007156361661354872,0.014753059790173688,0.0773443517555332,130.744527078137
16,-0.05926242102479114,0.010074854665975784,-0.2812235335772029,0.004618099083193737,0.0055533123439466345,0.11366732386063676,-0.04757622333965045,0.05787737553349129,0.01114130313841735,-0.007175705731705787,0.015138499733810417,0.07737986536431805,48.80283626048018
17,-0.0598516037564299,0.009568123405056384,-0.2696001425347202,-0.002453617827708629,-0.013642922361735131,0.3023804302410036,-0.04991337449645445,0.05927808532646524,0.011405105480519352,-0.00721981985363929,0.015292619316329534,0.07735998836651829,10.038908236168602
18,-0.06029207560529902,0.00780446002151377,-0.24921069660248255,0.0014085077429295267,-0.0371178772453045,0.4574754013279136,-0.05077328387968424,0.06331405808924287,0.01614975231402718,-0.007171535740235167,0.015841664311612467,0.07730026492261165,13.592782585454025
19,-0.06114756055380656,0.004673376347891647,-0.2215492318913873,-0.004410520811430715,-0.05983498160791179,0.581443826778457,-0.049241234317538844,0.06740569271790874,0.01876575748905912,-0.007115035855300459,0.016425675750521063,0.07714383254768346,11661.474436142495
