gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,new_factors_error
9,-0.05931425544173244,0.0005235555530188915,-0.17636065132656661,-0.002756955211262728,0.02759745829426804,-0.5492108479454406,0.04860502151895832,-0.051700503616243,-0.019700632797326135,-0.008077934570619416,0.014362549259300424,0.07648441150946637,251.48997756289407
10,-0.056453012780768946,0.002807529240943265,-0.22789624981309844,-0.009228872463649677,0.03331969200539543,-0.4835717902843194,0.03649956678783055,-0.041304030102959015,-0.021599772221343693,-0.00811471187072549,0.014129679045122972,0.07623755862958578,155.77424907279726
11,-0.05581103114950466,0.004565271185121157,-0.2482959993421924,-0.009170585048954988,0.05071855348701319,-0.4391190153561692,0.020992258315580957,-0.019230868019744725,-0.016888999800238044,-0.008244922522259347,0.013689132660604609,0.07597036755983211,22.195339209074557
12,-0.05648156897058748,0.006448543486238439,-0.2630290505748734,0.0005291441663098865,0.0550336631463351,-0.39673302607166566,0.0024911172400861326,0.007975403942051974,-0.00776124301618185,-0.008075376991905159,0.01367510659258735,0.07640174892257932,33.61456372825525
13,-0.057096895605082916,0.0071275735846861345,-0.2750701450004388,0.007842791375722752,0.04314072112973239,-0.32743832827936764,-0.012636496743746997,0.03030383724212547,0.003295317954106371,-0.0074280607585509705,0.014737330628629523,0.07721578870875186,151.49479701238286
14,-0.05614141756203447,0.009194796941409917,-0.28607917571643793,0.00756050680720603,0.03429349408101991,-0.22441054380135164,-0.027471448863861932,0.03236700684950952,0.007900907385760686,-0.007271152470549855,0.014601142532301492,0.077247594150043,242.672814952186
15,-0.05741443766369239,0.010040515714934244,-0.28784707973457085,0.009428145461926883,0.01710348182340739,-0.07288923992237352,-0.040290560767787816,0.04768036163081932,0.009571442145103894,-0.007168416687548385,0.01475493972224495,0.07734202319546796,121.99610100178855
16,-0.05921955705076373,0.010065943655316892,-0.2812728600579367,0.004442082326688241,0.005594989874980379,0.11332364322942413,-0.04781841033076257,0.05765927613803122,0.01105680701978549,-0.0071730704599440205,0.015098988214619746,0.07741466270006415,49.75950079645405
17,-0.059903138158786354,0.00957884666245479,-0.26944969333203367,-0.00213225404036222,-0.013745892431082997,0.302371002336317,-0.05002219161990063,0.05960141607040897,0.011564685024458708,-0.007206057025784693,0.0152616889308991,0.07740507482987251,9.927311613827918
18,-0.06035075066255793,0.007737633001694932,-0.24905037665070742,0.0018450600687856169,-0.037436758099122225,0.45730539309100615,-0.05083144031104438,0.06370697429472577,0.01649567955596832,-0.007141327245251188,0.015828944974038438,0.07737077188569182,13.415319612128886
19,-0.06139076429748886,0.004651662548642853,-0.22111865227333777,-0.0036633882587833403,-0.0598246654419749,0.5810891158508837,-0.04896037042318619,0.06817927883689164,0.018528627175897136,-0.007087691318477527,0.016391747479527173,0.0772259097766313,11660.874671278541
