gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,total_error,new_factors_error
9,-0.05447367716113439,0.006083935404430632,-0.21056599429268932,-0.013253980250469664,0.03449496925986199,-0.5036195616209116,0.0006892120362198866,-0.01896485550586315,-0.005656452275556639,-0.008654149928368984,0.015961633781763896,0.0759742146747907,356.9101163211914,356.9101163211914
10,-0.054228746016490255,0.007532356119851409,-0.23539697558136377,-0.013075969903303893,0.036385274940914376,-0.46862541467430613,0.002921142518139672,-0.017963012667676078,-0.006662721807401244,-0.008656071714181689,0.015955675212350102,0.0759684005105779,418.75832150429613,62.12446470581039
11,-0.05741316435874677,0.005136801776612139,-0.20395999014255778,0.0059747632093903776,0.03525353510914975,-0.23895583795056435,-0.07163200011266767,-0.006737498568506783,0.011604459075970203,-0.008646589179418754,0.01601093843021598,0.07600839227064214,2395.0140334212233,1004.0150578888773
12,-0.05313741633070411,0.008751723042658983,-0.23223902538853022,0.013759619281589273,0.04561489117627051,-0.25591507485965626,-0.05280538871113499,-0.008278826913980302,0.007104071849175042,-0.008638265329215727,0.015993165063254242,0.07601303556115269,1857.9342518038563,271.5296932656676
13,-0.050406119323078674,0.011320982557471658,-0.2541027442514566,0.011681587501868039,0.04314659721445205,-0.23682628402352301,-0.03893032516336934,-0.008988602029979594,0.0025853535053781164,-0.008631421837275288,0.01598388801576382,0.07601240394517159,1825.933668631409,204.71556567574711
14,-0.04900561849522607,0.01312750477335166,-0.2699314578296614,0.008071703489214163,0.03503454312865583,-0.17344137128842485,-0.02939376824337472,-0.009594893908331553,-0.001051431684971849,-0.00862862948653015,0.015977810156661606,0.07601359396926437,1845.6587113753808,115.960822596692
15,-0.04842978237404867,0.014209603578507842,-0.27896904637169534,0.00019007534938705471,0.019258657666868215,-0.050683727118246306,-0.0237869048796866,-0.009898785285544612,-0.0034729185689140575,-0.008630647411337997,0.01597435018467094,0.07600554421636165,1900.976793430422,83.74151275118616
16,-0.048287676693606056,0.014787500107514583,-0.2791640921041008,-0.012571206101398379,0.010031939645186451,0.11571189481282937,-0.02091161633083396,-0.009892354549862765,-0.004850494784685468,-0.008633728748687853,0.01597594808070277,0.07600456303120227,1965.1208914589683,61.5456833963666
17,-0.047456466828990254,0.01543733120062548,-0.2796842276366277,-0.011426864246562576,-0.005699861954942007,0.2259229808500608,0.002928508583206719,-0.009436651330037503,-0.014841765900639695,-0.008626749240840658,0.01595536104177138,0.07601521282036552,2503.657767727461,423.8635611137797
18,-0.04844387140718577,0.01438492996584884,-0.2567740280274502,-0.011002816958360728,-0.024174772629927347,0.402073016019593,-0.006194500311873796,-0.007062374525339747,-0.011893716496777153,-0.008632770401171854,0.01596335759649311,0.07600756603137515,2461.6077070174647,89.22036574852912
19,-0.04887465558086705,0.01221706713038865,-0.2271158048496538,-0.01654633938458676,-0.04174034893815857,0.5398544881239353,-0.012040299631644748,-0.004757022083125286,-0.009995934381614816,-0.008630903382996062,0.0159826058562232,0.07601663975733576,2538.7171557821744,77.25556243544096
20,-0.04883633907065974,0.009339804319359102,-0.19337849570880386,-0.014611132767922948,-0.06598446884194092,0.652702715716705,-0.015693513932003456,-0.00453510589996913,-0.008711736294091344,-0.00862392246593077,0.016007286363854362,0.07602614599854611,2654.115451418597,63.3309814471126
21,-0.05015773596912565,0.0031933497045197132,-0.15145300343025286,0.015214203800548578,-0.05550742361432864,0.5349023903687903,0.034912731476071976,-0.0034787579111766062,-0.03651833751919589,-0.008622876042599214,0.015983126346793153,0.07604671780204993,7043.611838718929,2187.964022348271
22,-0.05026818769084207,0.000555380781073925,-0.11302426006380313,0.020330384602816786,-0.0604682018963877,0.5950309185827649,0.02648142162145413,-0.0022865356440274404,-0.03371011448923649,-0.008619967408873755,0.015997766209555606,0.07604585604236816,8656.49369169112,500.7520991800235
23,-0.0507371311432717,-0.0020478509258163363,-0.07646349580096201,0.040387466334315836,-0.0518057202159767,0.6010918341054002,0.020146735898002987,-0.0022751365333322547,-0.03127499339554003,-0.008619784559238912,0.01601882595430839,0.07603808337847288,9703.485117571676,282.51842907634114
24,-0.0505428354245359,-0.004577790709167057,-0.0423213596891496,0.04243835189215363,-0.04222502624475533,0.5844941011149859,0.01517456170335256,-0.001444664032711932,-0.029116616858716127,-0.008616902467923808,0.016039442788311906,0.07602739930473856,10336.532806885762,162.61322041652747
25,-0.05013421885099825,-0.006553529964125001,-0.011638801831325962,0.04504334292670298,-0.03804535457157084,0.5399507566401841,0.011175131667188792,-0.0023971164171201027,-0.026891604332680133,-0.008613166020630489,0.016052723469248128,0.07601995303845177,10595.804976829326,103.51218549032535
26,-0.050110742674523784,-0.008450183034963976,0.01650073966307092,0.020460623652343503,-0.03562825424244839,0.5144757395821176,0.007410020674094018,-0.0030900810187984833,-0.025190453550350857,-0.008615123918816036,0.01606611933199082,0.07600453497733234,10647.664321252838,154.09978912616577
27,-0.05061984458202513,-0.010352927505982188,0.04216112648260266,0.011042876152251016,-0.0411314090793359,0.4668378694313386,0.004989844456866391,-0.002885516220559294,-0.024017283887494436,-0.008618039616792797,0.01607830995713611,0.07599543507977326,10788.882126174378,183.73205668929327
28,-0.05151048073921819,-0.012021088899469328,0.06530605960687899,-0.00712406906092335,-0.025002913702333707,0.41565440978115165,0.0028472872653533105,-0.003041216930719349,-0.02286321328066337,-0.008617384065476245,0.016086996722541404,0.07599166591656945,10951.989960501181,212.23370798546065
29,-0.05275799843968691,-0.012967782870385731,0.08541282553833072,-0.010808853815169425,-0.017545471702678218,0.3501442980406178,0.0008400939213325941,-0.0030751529310178325,-0.02189576023439368,-0.008618291059279954,0.01609501821192589,0.07598963574457517,11126.477190216168,220.84297813787583
30,-0.05388843551704229,-0.013418418502230965,0.10218225444548953,-0.013336097002234776,0.0055284274958763546,0.2763975037024619,-0.0009313534127401528,-0.0020597428313777273,-0.02137597993120153,-0.008613193924400343,0.016097406321081874,0.07598106240394922,11313.065009479184,246.1172985601528
