gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,new_factors_error
9,-0.05889683960873059,0.0031682787000192024,-0.18396815012938206,-0.0027662378621198663,0.027109703796645172,-0.5503830422467417,0.013309840226607897,-0.018754369492197814,-0.012640919315045164,-0.008683566935395478,0.01594485385064699,0.0759191216910513,190.81037261294196
10,-0.058130685033613044,0.00629113391460804,-0.23138824641581296,-0.012206480618982248,0.031085527774446415,-0.46047997715664635,0.0004943331007658987,-0.013358347807407862,-0.015466496180568941,-0.008700650063019757,0.01590215037080135,0.07589651766468315,76.66361206279463
11,-0.058833516803249115,0.008945855812346613,-0.25072322243710454,-0.01661855360907573,0.0547652116010415,-0.4263727814849512,0.0022599461041828326,-0.004202984538414018,-0.02060684588860061,-0.008724084114722003,0.015830274341025914,0.07585445366032856,138.30689486599064
12,-0.05752287543170587,0.011212333386644256,-0.2714370549417372,0.0009845318002318741,0.049798407460867146,-0.38905044800611266,-0.00605128062027166,0.011976030901915916,-0.02922833779215578,-0.008735039747881741,0.015795193896090316,0.07584940693674125,"(-1.0, -1.0)"
13,-0.05631316618035459,0.013627194452186783,-0.28824363937809194,0.008989101600873572,0.04910966243957833,-0.33040183707461745,-0.008243203255693887,0.024732649815192603,-0.02898019648897934,-0.008722591531381585,0.015770862039831374,0.07585829886639851,21.87192174297092
14,-0.05695218421640021,0.014034145164323119,-0.3018031901675865,-0.023554102079903355,0.010819130283948479,-0.24222877182567543,-0.014425483052415911,0.012564023726765627,-0.04136684859831194,-0.008752251881733465,0.015794605303853165,0.07583046752394855,207.3123539706732
15,-0.05454454453694878,0.016254057564785443,-0.3083967268857454,0.009811960384436588,0.02758438677184976,-0.067459778703962,-0.02838584508813359,0.03932144253463646,-0.02465737677020233,-0.008717790676644058,0.015779828697222834,0.07585412620431625,42.96394811928758
16,-0.053767280471817225,0.016475418418950036,-0.303382799787686,0.008994188281271076,0.01130796281692675,0.12587780309563038,-0.039808174525084554,0.050628989376879985,-0.024099774254432528,-0.008688731834126426,0.015827924024324834,0.0758689048040117,20.277798661802176
17,-0.05393696448067318,0.0158241820923633,-0.29132699306679277,-0.003850383606633184,-0.017398932418545985,0.3107426294108602,-0.04329359141857917,0.05175975681049742,-0.02936223561698094,-0.008690082620964528,0.01585405440231997,0.07587429325073655,22.34999223811051
18,-0.05449517750978503,0.01527292661685948,-0.2693621481924879,-0.0046620626991234326,-0.021140593383698683,0.48372319787807827,-0.0519709532716485,0.057792230107650215,-0.02161913572125395,-0.008723668069675741,0.015871230667965055,0.07586758093901456,36.988710363986705
