gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,new_factors_error
9,0.0557614601423095,0.004163478164455147,0.08295886221479752,0.005530845910609103,-0.010997314862307296,-0.601485347589645,-0.056084228538208075,-0.30558346292576377,0.0695070305218813,0.008548701999446202,0.012114984997372185,0.08632797689767138,85.91237561597784
10,0.04577274641581786,-0.01291531457420166,-0.17191776657753183,-0.01612560016700258,-0.06061327456748791,-0.5520127734533271,-0.06048082464799838,-0.32383540905035885,0.07459987608436328,0.0056300532691856454,0.016937332017146197,0.08969605399879947,1734.0029319654661
11,0.05102098337567171,-0.024401208184383818,-0.23574239663724722,-0.024134177047631416,-0.032421833352020445,-0.0412347165235596,-0.06434730249421168,-0.3467406638375536,0.07308129931342719,0.005271229360701415,0.022685596934823356,0.09279253239261644,33.148724896628096
12,0.046558337691409546,-0.022006610822159805,-0.1805792099829787,-0.028529657776066458,0.020289089605651026,0.5587107322720137,-0.051693067945319846,-0.345813276100891,0.061340857963300945,-0.0019227566360046381,0.02991942232006848,0.08401217527804306,4.757240082361667
13,0.04453754900476467,-0.0049323855564751,-0.031775140739940935,-0.017259353327896795,0.03313058924427425,0.6520075410513448,-0.02906491082159648,-0.3104596477467939,0.0379182506260554,-0.009267133705013548,0.025685292505953777,0.06978401756701623,53.9490314473503
14,0.053574142908418505,0.005912193364014503,0.09572806469346404,0.01858377312901745,0.0340276017807963,0.6175206589426205,-0.02423682861139568,-0.3056881113373613,0.05016083074582051,-0.011052940032852003,0.03326687193448276,0.06380192593812901,29.677022009059012
15,0.06960456749107982,0.0036943775681889356,-0.02241977791299024,0.012552885171329582,-0.018398398936190396,-0.7007595279575002,-0.04749071083472457,-0.31561790895606184,0.05565240824135946,-0.011401303718471423,0.03329181770343254,0.06308236391091171,26.22696357500019
16,0.07132292498400954,-0.004268871919141737,-0.15281811743501356,-0.0010799621498335417,-0.05465888595057375,-0.5764200189855448,-0.04937692361774906,-0.33235938010233934,0.05497661703971604,0.010402097837978654,0.016160563404023717,0.09736979384835978,16.929232808133065
17,0.07074627406702261,-0.013113011811546777,-0.22717547102322888,0.006590831420013446,0.040746120205713776,0.39569847447155987,-0.03814814835825349,-0.3644729718603782,0.031303905865966916,0.0023560395456096467,0.020636429285423818,0.08812189389944498,11.446177374704183
18,0.07048135245169544,0.0007784836061198398,-0.11876863369996819,0.0037741188964611483,0.09253698730132252,0.6736445390260793,-0.035583754655459,-0.3169451245380892,0.03897900208869622,-0.020866128737840363,0.024993417567781548,0.06367650736991637,10.859900252403953
19,0.06879595635312047,0.021325812660909237,0.06061391059769134,-0.02955665218399516,0.06101889372460254,0.7015323142938794,-0.02964875823618634,-0.2879687860959398,0.05861310430290967,-0.016044656838846556,0.030773132951283998,0.05630725545300529,35.69211601800996
20,0.07586483279938633,0.02267775435439569,0.00717417113123809,0.0056568210936222,-0.06129757648473969,-0.48533943686603664,-0.047008091491940136,-0.2993124264387372,0.06819939833756157,-0.01589045850201229,0.03124889822424612,0.05523087862665989,157.8335140419789
21,0.07310333908590437,-0.0006841812372011345,-0.06491766137805323,-0.01470752318537463,-0.13458037395453015,-0.22135096531021206,-0.04807477206041532,-0.3118856097623827,0.06534911862799112,0.005501828067771556,0.019338410562131526,0.0909273245359144,10.46575610357851
