gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,new_factors_error
9,-0.056030638936280436,-0.0001055953050550538,-0.11520223127558786,0.03222846189417632,-0.07055255135459527,0.7693077529218092,-0.009567366146498928,-0.2081960927578303,-0.00624662627400656,-0.003923667737689978,0.02293586974896244,0.07753853935170192,66.16629570564525
10,-0.04718132816294784,-0.015430919380042662,0.08338530270417428,0.05295164717894456,-0.013708664615554339,0.5133972579164937,-0.014010573432583724,-0.2225717476848073,-0.01263026317673169,-0.0035807984723043836,0.0231708867750575,0.07815932804393791,59.45738580680672
11,-0.044675550878475453,-0.01506332865664865,0.13283722970986214,0.033037412152879225,0.013318675934197418,0.37915695532993454,-0.03243453873549054,-0.24292248444818837,-0.013587996700501561,-0.003377815020555925,0.022723361277122964,0.07856159192850037,5.88626422999037
12,-0.04541136914967018,-0.011258693208435012,0.15758579483466978,0.012242403145800381,0.03441025635729866,-0.1079208277176863,-0.042497105912972045,-0.263141274951644,-0.016923994580210565,-0.0035484113008548046,0.022361336795150365,0.07830554558217881,11.095588108090906
13,-0.05020831237228651,-0.0071972566092911566,0.11106381741552815,-0.0035097712167674426,0.013184733264837737,-0.5348469981293629,-0.05275699700860369,-0.28748324935388686,-0.011870092268539929,-0.0037397727819474904,0.02228214308340407,0.0779657292074532,5.901016404466343
14,-0.05168042282232941,-0.0017750278166371444,0.025236557635840144,-0.026852267583078356,0.03317085641165757,-0.6450734810697821,-0.058910495517284146,-0.2943568914260419,0.00021474986262808027,-0.003250958421689056,0.022698117755798882,0.07806098624038502,12.296452142967144
15,-0.054573331469725116,0.008877021337676925,-0.06988581260909692,-0.011023937585195135,0.07982568650723426,-0.6516643992133436,-0.060412058319372665,-0.3038235255350728,0.006838090605967556,-0.0027943911028879406,0.022907521993349965,0.07873242074978258,31.223917303729852
16,-0.0592432987139871,0.01787859862340868,-0.1643606763855529,-0.02507017193250602,0.07059804826243189,-0.5558588491248968,-0.054709689775462096,-0.31727134178283983,8.245162555014889e-05,-0.0031251025095199586,0.02283014240906186,0.07907855767968516,38.278381492349176
17,-0.06057101019322559,0.023672139976861798,-0.23088522116294768,-0.0015187259122898845,0.04704815828748328,-0.23918614282493525,-0.04816296551273029,-0.3203889756937496,-0.008453584356261087,-0.0030945779735438985,0.02273127580142993,0.07939252364100317,35.78562046730563
18,-0.06003213773100031,0.024956229960320844,-0.24063579679710428,-0.0012850497673245016,0.019241140609020387,-0.0831291917274904,-0.04696378911729657,-0.31900486807788797,-0.010679861443704718,-0.0030886648048930195,0.022766596446387625,0.07940006575501395,15.728344058276685
19,-0.059792162899488646,0.025714759620900723,-0.2418837141526459,0.005144502608732475,-0.0122237402564237,0.09801385627177009,-0.047684040121504824,-0.3167772677673247,-0.01099008381070972,-0.0031688485128683564,0.022819704063637234,0.07943710603607172,13.035078510894737
20,-0.05880002740424411,0.025169008010597183,-0.23304477120578448,0.026041717175264475,-0.02466647111343054,0.28601203885263493,-0.049359170810322595,-0.3137157397867829,-0.011114530931326047,-0.0031596984253518968,0.022868011986627385,0.07950189380634953,11.679695981869862
21,-0.052973491395333,0.021679426857118538,-0.18756385388003055,0.04867724154028602,-0.03017662044809082,0.532935712263404,-0.051946587327668284,-0.3079115898227281,-0.01063890137764843,-0.003200273695500169,0.02308284137956325,0.07935324018389932,17.068093453504904
22,-0.045351919936940946,0.014720942657740304,-0.09309021818907597,0.045492613570374374,-0.04379343716209281,0.6558017202732079,-0.05426320352773062,-0.30366556638174497,-0.010065308495639804,-0.0032107829087307566,0.02303450430804008,0.07907730569802919,13.637426432963313
23,-0.04332142169887408,0.01018649931800785,0.00705187552360268,0.017403939232595936,-0.04406765193544557,0.664500857821445,-0.05394051613819045,-0.3039592970338794,-0.00846171626527726,-0.0033133155769512293,0.02313329783872801,0.07869762309839035,40.98589750079948
24,-0.04583937548484022,0.0032547499741719544,0.10488825320851212,-0.00409393271693393,-0.034739329880556724,0.6273133880867824,-0.05263416861842879,-0.3021265618399526,-0.008150594754393658,-0.0034192151034156456,0.023404140907643055,0.07830593608798064,28.062684089590388
25,-0.04883283784971748,0.0014117617037477002,0.18165225140903962,0.010306906369861151,0.008136546005889082,0.3391440825458024,-0.05180545854393193,-0.3027416926260542,-0.008831375289843202,-0.003404575060516234,0.023467300512486213,0.07796214917435945,41.78422726938138
26,-0.0501638062150733,0.0018753569553131488,0.1994924347671922,0.0008159137650983108,0.0016825225234792503,0.0191643762067742,-0.05129314324100373,-0.30496647394101106,-0.009793821046277972,-0.0033646887766293344,0.023173942595081053,0.07788888207177876,24.63283881984549
27,-0.05127579359592084,0.002177855906504267,0.19647761298374514,-1.7452195481867938e-05,0.009648408932374269,-0.1631030665268802,-0.051430299092586625,-0.30649366283154966,-0.009465748523712514,-0.003368481158318607,0.02304076685332733,0.07798379983654094,18.80379818667043
28,-0.05215586073334721,0.0022506729962163833,0.18625258399323938,0.012178120153332276,0.0005860692463702383,-0.309788847558456,-0.05216693210603582,-0.30839154058286966,-0.008924763763944901,-0.0032781590677349857,0.022953169231606892,0.07804524532303418,15.718986280469673
