gtsam_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,bias_acc_x,bias_acc_y,bias_acc_z,bias_gyro_x,bias_gyro_y,bias_gyro_z,total_error,new_factors_error
9,-0.05411280953931637,0.0061221577080581725,-0.21023818415558365,-0.010697024880220972,0.03443922613751365,-0.5018247238474112,1.2076460565185384e-05,-0.018352513297009345,-0.005306785618474129,-0.008647954482329502,0.015964056611053597,0.0759916573987357,425.65731635110643,425.65731635110643
10,-0.05388366639609428,0.00754897452611507,-0.23483636139686404,-0.010657942959345603,0.03644736596341901,-0.4661478554732286,0.001968842140816617,-0.01743944222350801,-0.0062785606158931315,-0.008649548494237701,0.015956310003557624,0.07598670526051222,510.7529518500532,65.30383335102825
11,-0.05314174384396297,0.009565427446341432,-0.2577389456095982,-0.01209202074928419,0.053271872898713185,-0.43035268517755726,0.002929349870790314,-0.01621880822038368,-0.00661072225060534,-0.008647842380724429,0.01595228228960017,0.0759875958903577,607.83762614127,76.40460839687144
12,-0.05190887526206435,0.011596487175894666,-0.2799556318561898,-0.007562457134184922,0.05376747568729266,-0.40471091772075024,0.004053136907528748,-0.014832738590095908,-0.0070414065989379436,-0.008647728779890779,0.015960968549615696,0.07598529335191645,629.1510769760516,101.75571631006265
13,-0.05096214991889353,0.013851550521262813,-0.2980645272858128,-0.009472549579343195,0.047835015584124,-0.3459792482121983,0.002411183526439902,-0.013154848215490175,-0.006432890350296625,-0.00864404358336897,0.015964923413431992,0.07598962835717228,755.6805237170436,139.38719913450743
14,-0.050016463924492174,0.016049607714611388,-0.3112348590206815,-0.0061511155988687866,0.04040527758718101,-0.2494247330500747,-0.0006002801174991986,-0.011585118145649912,-0.0055254790407453245,-0.008640430097013969,0.015962704218495254,0.07599915165376604,861.5439444079126,148.4939892576406
15,-0.04935414258066578,0.01759491206104119,-0.317347699630542,-0.0076073420289047905,0.026179998058852478,-0.10069707337407,-0.004589485684572123,-0.00920835320045308,-0.004083747336952785,-0.008637912600415128,0.015963907662919205,0.07599957377586328,941.267466203219,159.60125673737667
16,-0.048905102261832645,0.0181206654307394,-0.31183993856809994,-0.01128772301584385,0.016862911224944748,0.09017250839101339,-0.010785295194899487,-0.006848213973233245,-0.002411787099389986,-0.008632570009439197,0.015970509460230545,0.07601495788725275,1020.6947511074189,151.07222572924593
17,-0.048346870812318476,0.017887618820808988,-0.29481881810489674,-0.003705134854734563,0.00013591695925358827,0.2910784103591159,-0.01757238136182051,-0.004034177843440848,-0.0006887166297831564,-0.008621333509191382,0.015978594290833394,0.07603475125790925,1128.5912856031443,111.15467714758768
18,-0.04769706315636238,0.01672423196874156,-0.2687771811599045,0.006983876534606692,-0.018866598419461676,0.45629600260418823,-0.023266358899003473,-0.0011520950225113848,0.0007633149703316579,-0.008615082256466625,0.015991067014252406,0.0760470288052748,1297.2415568759575,64.14468413568633
19,-0.046781705470747864,0.014373540167930481,-0.23781975593938315,0.005684992176075395,-0.03802269110024896,0.5870017467921057,-0.026697335303766317,0.0007268063276969334,0.0015567095130020689,-0.008609516080575686,0.016008355682196027,0.07605186129006285,1503.6113165084078,36.30008644880084
20,-0.046488415374495815,0.011296477269415121,-0.20364737523625887,0.003446953417326445,-0.06474025300562998,0.6952860540987738,-0.02832099391517723,0.0017135818618605563,0.0021434000437254605,-0.008607045601922665,0.01602816552969081,0.07604791872422073,1655.41694856207,32.16891260773639
21,-0.0462509541498771,0.007719498349701987,-0.1661800459820651,0.011073218106931454,-0.06773965844321005,0.7608714145511435,-0.02931440782314866,-0.0006265517094995219,0.00270907536225669,-0.008599811807669368,0.016050589817369263,0.07604823580105362,1750.6130411237327,37.56988094711487
22,-0.04602115901184847,0.003485109123709673,-0.12646581725648906,0.01404767676863742,-0.08014044218719041,0.799865205168179,-0.02950333064644935,-0.0002301216870771194,0.003089779779446818,-0.008598910961460666,0.01606896848942396,0.07603964826014427,1916.85601896799,116.96476812527517
23,-0.04613936226109988,-0.00022648692558352175,-0.08679516329942864,0.03438979741605468,-0.07431186096557299,0.7895186785987324,-0.0292634840758923,-0.00022076820562314973,0.003890013148742666,-0.008596560550153407,0.016083301242333054,0.07603362109206813,1999.3851567113734,83.48399483897019
24,-0.045638966795713956,-0.0037150365113640194,-0.047937904688222524,0.03816712238630202,-0.06507355320031045,0.7593519825107514,-0.029510699403434527,-0.001581835591167767,0.0038358071147813998,-0.00859230945591617,0.01609341157601187,0.07602770289953435,2012.3514463444199,65.72683343949825
25,-0.045209095391618964,-0.006752128711033435,-0.011329208075204666,0.043497520205414766,-0.06120972103020699,0.7037435190038515,-0.029580674240003067,-0.0007305200096092292,0.003990046493298284,-0.008590752542968675,0.016102890376629476,0.07601837344730207,2075.706554698292,59.117419901507716
26,-0.04507785619188692,-0.009674610926927696,0.023031074907095477,0.02251552855743056,-0.057290533886094216,0.6680891945768872,-0.029722137050940053,-0.0026051719814692955,0.004593930204606558,-0.00859429329812264,0.01611098819451257,0.07600801993522782,2182.17834804232,113.24181005979786
27,-0.045835817983449934,-0.012296840912776533,0.05505980907106158,0.013345204307355875,-0.06100655798091928,0.6132247778782369,-0.0292510084814366,-0.0018984285859521219,0.005206342942567539,-0.008598080767046452,0.016121192179247866,0.07599605069334343,2211.6718472709545,105.27731631066919
28,-0.046694442262956354,-0.014783648360564571,0.08421457626699944,-0.003665954660359688,-0.04380847643680774,0.555519201097894,-0.02883942973891158,-0.0011876613620849827,0.005698581528580862,-0.008598062609579727,0.016128904855412834,0.07598740220567692,2328.0257252122024,111.27951459356653
29,-0.04794887489896655,-0.016490725475054015,0.10989986027944607,-0.006743145969454143,-0.03544471415236657,0.4824607558042541,-0.028037150688099845,-0.0004938788077431719,0.00610901780325038,-0.008599432179289544,0.0161364118443432,0.07598533111088984,2461.6749734294417,131.25716666554234
30,-0.049262274971212786,-0.017124006302643498,0.1318947757508885,-0.009926017753604395,-0.007883342802623898,0.40191235689045784,-0.026949801018902146,-0.0004867410103500141,0.007104434854402392,-0.008593385530298724,0.016140784950396638,0.07597623077486089,2599.087863557293,147.86521006480797
31,-0.05051587714380143,-0.016352745931172138,0.14837857079759176,-0.0019426398781242926,0.012927169125282485,0.2566313150966729,-0.02615622356601463,-0.00013506028175576672,0.008003767107962132,-0.008591972732286693,0.016144276693198262,0.07597278376637549,2746.9057561585555,145.45716768222817
32,-0.05131821914747081,-0.015113900754236027,0.15708028008963582,-0.00885864661253015,0.015025084646850796,0.0872462925412178,-0.025609402122745286,-0.00021368779168995023,0.00895022461640123,-0.008589174693945847,0.016142768218151284,0.07597408870457885,6488.2741480579225,139.46408468849424
33,-0.05215494354861819,-0.013535201050567866,0.15643271986251092,-0.013280723485145685,0.022521450951575914,-0.09781953764043616,-0.024619198022956416,-0.0001501720758607257,0.009760115013771347,-0.008586671452126635,0.01613851311567962,0.07597322804683942,3016.1581948508206,133.71858369872413
34,-0.05233775110317485,-0.012389655072534617,0.14622603346141605,-0.01300368121297688,0.018827628216532062,-0.2771137397110824,-0.02430768080509309,-0.0029626991286559696,0.0103001881189695,-0.00857960883580639,0.016136200706017238,0.07598242223153932,2759.4607055791944,117.91632350899943
35,-0.053271723532857744,-0.010696834767601967,0.1288861818588175,-0.013455363307834197,0.014232914714001814,-0.4209876281982337,-0.023902738091535546,-0.003782072635961551,0.011462595389901173,-0.008576518269114522,0.016133385046021225,0.07598716612401686,2843.9042062197755,99.48530483215596
36,-0.05383850741633775,-0.009956658803090684,0.10548713877719869,-0.004552373539233006,0.00395574946732348,-0.541523122722396,-0.024185286750227,-0.004420032617147909,0.012665429246223098,-0.008572156301284722,0.016131840638263697,0.07599794897976594,2905.4759325690397,89.42896177226295
37,-0.054119364965238496,-0.009342812661417435,0.07744697954408278,-0.011885158581368167,0.0005560132855862714,-0.6011600729108949,-0.02464564220089317,-0.004180984453810065,0.013482071373067828,-0.008567004848112444,0.016132895927342863,0.07600131141989028,2875.8759477276776,54.687130311646186
38,-0.054696075220616015,-0.008064014949724186,0.04673888669753637,-0.03340630947557931,0.004568454983625232,-0.6373766421490241,-0.02484003726169669,-0.005359574305276603,0.015351297194695624,-0.008563584510527068,0.01613751934143837,0.07600944977322555,2766.238188772599,44.626173035389705
39,-0.05577186590811194,-0.006713129739898608,0.01613864067115451,-0.03484225361083037,0.013554882148717988,-0.655019335190645,-0.02611155520741714,-0.0042159270141327206,0.017313039113954307,-0.008552789738923148,0.016142008641563045,0.07600971451678826,2740.880327029553,70.23196683043882
40,-0.05654349376641575,-0.004522759196558559,-0.01449304365285579,-0.029574979416803256,0.02803604669006209,-0.6515572489671453,-0.027711750171098115,-0.004469312844016478,0.019685161586924526,-0.008545634220586578,0.016150039117605403,0.07601869017463418,2785.6927056076483,69.75303078472083
41,-0.055859464964062945,-0.0009053827398926419,-0.04594839902525198,-0.01171609623831262,0.056181342014925015,-0.6569076690509651,-0.028410188194848068,-0.004329875296832728,0.021509827438568285,-0.008532706251134958,0.01615235293697933,0.07603456797915242,2892.268035354145,113.3276955462191
